Frame index, Frame time (ms), DLSS-G Frame Duration (ms), CPU memory (MB), GPU memory (MB)
2593, 7.89, 7.89, 0.00, 0.00
2594, 7.89, 7.89, 0.00, 0.00
2595, 8.07, 8.07, 0.00, 0.00
2596, 7.33, 7.33, 0.00, 0.00
2597, 8.32, 8.32, 0.00, 0.00
2598, 7.73, 7.73, 0.00, 0.00
2599, 7.53, 7.53, 0.00, 0.00
2600, 7.64, 7.64, 0.00, 0.00
2601, 7.74, 7.74, 0.00, 0.00
2602, 7.20, 7.20, 0.00, 0.00
2603, 7.65, 7.65, 0.00, 0.00
2604, 7.81, 7.81, 0.00, 0.00
2605, 7.30, 7.30, 0.00, 0.00
2606, 7.56, 7.56, 0.00, 0.00
2607, 7.38, 7.38, 0.00, 0.00
2608, 6.82, 6.82, 0.00, 0.00
2609, 7.47, 7.47, 0.00, 0.00
2610, 7.20, 7.20, 0.00, 0.00
2611, 6.91, 6.91, 0.00, 0.00
2612, 7.71, 7.71, 0.00, 0.00
2613, 6.79, 6.79, 0.00, 0.00
2614, 7.52, 7.52, 0.00, 0.00
2615, 7.06, 7.06, 0.00, 0.00
2616, 6.91, 6.91, 0.00, 0.00
2617, 7.52, 7.52, 0.00, 0.00
2618, 7.07, 7.07, 0.00, 0.00
2619, 7.24, 7.24, 0.00, 0.00
2620, 7.95, 7.95, 0.00, 0.00
2621, 6.40, 6.40, 0.00, 0.00
2622, 7.77, 7.77, 0.00, 0.00
2623, 7.36, 7.36, 0.00, 0.00
2624, 7.53, 7.53, 0.00, 0.00
2625, 7.23, 7.23, 0.00, 0.00
2626, 7.55, 7.55, 0.00, 0.00
2627, 6.89, 6.89, 0.00, 0.00
2628, 7.15, 7.15, 0.00, 0.00
2629, 7.24, 7.24, 0.00, 0.00
2630, 7.82, 7.82, 0.00, 0.00
2631, 6.90, 6.90, 0.00, 0.00
2632, 7.50, 7.50, 0.00, 0.00
2633, 7.12, 7.12, 0.00, 0.00
2634, 7.48, 7.48, 0.00, 0.00
2635, 6.79, 6.79, 0.00, 0.00
2636, 7.50, 7.50, 0.00, 0.00
2637, 7.12, 7.12, 0.00, 0.00
2638, 6.94, 6.94, 0.00, 0.00
2639, 7.69, 7.69, 0.00, 0.00
2640, 7.18, 7.18, 0.00, 0.00
2641, 9.15, 9.15, 0.00, 0.00
2642, 8.42, 8.42, 0.00, 0.00
2643, 7.02, 7.02, 0.00, 0.00
2644, 6.58, 6.58, 0.00, 0.00
2645, 8.33, 8.33, 0.00, 0.00
2646, 9.22, 9.22, 0.00, 0.00
2647, 7.57, 7.57, 0.00, 0.00
2648, 7.31, 7.31, 0.00, 0.00
2649, 8.08, 8.08, 0.00, 0.00
2650, 7.90, 7.90, 0.00, 0.00
2651, 7.32, 7.32, 0.00, 0.00
2652, 7.11, 7.11, 0.00, 0.00
2653, 6.67, 6.67, 0.00, 0.00
2654, 7.09, 7.09, 0.00, 0.00
2655, 6.75, 6.75, 0.00, 0.00
2656, 6.55, 6.55, 0.00, 0.00
2657, 7.05, 7.05, 0.00, 0.00
2658, 6.57, 6.57, 0.00, 0.00
2659, 7.37, 7.37, 0.00, 0.00
2660, 7.22, 7.22, 0.00, 0.00
2661, 7.37, 7.37, 0.00, 0.00
2662, 7.08, 7.08, 0.00, 0.00
2663, 7.59, 7.59, 0.00, 0.00
2664, 7.41, 7.41, 0.00, 0.00
2665, 8.54, 8.54, 0.00, 0.00
2666, 10.79, 10.79, 0.00, 0.00
2667, 8.59, 8.59, 0.00, 0.00
2668, 8.08, 8.08, 0.00, 0.00
2669, 8.20, 8.20, 0.00, 0.00
2670, 9.10, 9.10, 0.00, 0.00
2671, 8.98, 8.98, 0.00, 0.00
2672, 8.07, 8.07, 0.00, 0.00
2673, 9.43, 9.43, 0.00, 0.00
2674, 6.97, 6.97, 0.00, 0.00
2675, 7.45, 7.45, 0.00, 0.00
2676, 7.37, 7.37, 0.00, 0.00
2677, 8.41, 8.41, 0.00, 0.00
2678, 7.25, 7.25, 0.00, 0.00
2679, 7.19, 7.19, 0.00, 0.00
2680, 6.80, 6.80, 0.00, 0.00
2681, 7.17, 7.17, 0.00, 0.00
2682, 6.87, 6.87, 0.00, 0.00
2683, 7.02, 7.02, 0.00, 0.00
2684, 6.90, 6.90, 0.00, 0.00
2685, 7.51, 7.51, 0.00, 0.00
2686, 7.72, 7.72, 0.00, 0.00
2687, 6.95, 6.95, 0.00, 0.00
2688, 7.46, 7.46, 0.00, 0.00
2689, 7.21, 7.21, 0.00, 0.00
2690, 7.44, 7.44, 0.00, 0.00
2691, 8.42, 8.42, 0.00, 0.00
2692, 7.71, 7.71, 0.00, 0.00
2693, 8.02, 8.02, 0.00, 0.00
2694, 8.69, 8.69, 0.00, 0.00
2695, 9.83, 9.83, 0.00, 0.00
2696, 8.54, 8.54, 0.00, 0.00
2697, 8.01, 8.01, 0.00, 0.00
2698, 7.19, 7.19, 0.00, 0.00
2699, 7.74, 7.74, 0.00, 0.00
2700, 6.96, 6.96, 0.00, 0.00
2701, 7.22, 7.22, 0.00, 0.00
2702, 7.53, 7.53, 0.00, 0.00
2703, 6.93, 6.93, 0.00, 0.00
2704, 7.21, 7.21, 0.00, 0.00
2705, 7.50, 7.50, 0.00, 0.00
2706, 7.41, 7.41, 0.00, 0.00
2707, 7.03, 7.03, 0.00, 0.00
2708, 7.37, 7.37, 0.00, 0.00
2709, 7.11, 7.11, 0.00, 0.00
2710, 7.74, 7.74, 0.00, 0.00
2711, 7.17, 7.17, 0.00, 0.00
2712, 7.76, 7.76, 0.00, 0.00
2713, 7.27, 7.27, 0.00, 0.00
2714, 7.38, 7.38, 0.00, 0.00
2715, 6.96, 6.96, 0.00, 0.00
2716, 7.35, 7.35, 0.00, 0.00
2717, 6.96, 6.96, 0.00, 0.00
2718, 6.90, 6.90, 0.00, 0.00
2719, 7.21, 7.21, 0.00, 0.00
2720, 7.20, 7.20, 0.00, 0.00
2721, 7.02, 7.02, 0.00, 0.00
2722, 7.12, 7.12, 0.00, 0.00
2723, 7.82, 7.82, 0.00, 0.00
2724, 7.35, 7.35, 0.00, 0.00
2725, 7.68, 7.68, 0.00, 0.00
2726, 8.40, 8.40, 0.00, 0.00
2727, 8.01, 8.01, 0.00, 0.00
2728, 8.42, 8.42, 0.00, 0.00
2729, 7.85, 7.85, 0.00, 0.00
2730, 7.90, 7.90, 0.00, 0.00
2731, 7.85, 7.85, 0.00, 0.00
2732, 8.28, 8.28, 0.00, 0.00
2733, 8.39, 8.39, 0.00, 0.00
2734, 7.61, 7.61, 0.00, 0.00
2735, 8.06, 8.06, 0.00, 0.00
2736, 7.47, 7.47, 0.00, 0.00
2737, 7.12, 7.12, 0.00, 0.00
2738, 7.43, 7.43, 0.00, 0.00
2739, 7.34, 7.34, 0.00, 0.00
2740, 7.96, 7.96, 0.00, 0.00
2741, 8.22, 8.22, 0.00, 0.00
2742, 9.33, 9.33, 0.00, 0.00
2743, 8.24, 8.24, 0.00, 0.00
2744, 7.69, 7.69, 0.00, 0.00
2745, 7.43, 7.43, 0.00, 0.00
2746, 7.72, 7.72, 0.00, 0.00
2747, 6.89, 6.89, 0.00, 0.00
2748, 7.27, 7.27, 0.00, 0.00
2749, 7.25, 7.25, 0.00, 0.00
2750, 7.66, 7.66, 0.00, 0.00
2751, 7.51, 7.51, 0.00, 0.00
2752, 7.40, 7.40, 0.00, 0.00
2753, 7.56, 7.56, 0.00, 0.00
2754, 7.67, 7.67, 0.00, 0.00
2755, 7.86, 7.86, 0.00, 0.00
2756, 7.91, 7.91, 0.00, 0.00
2757, 7.78, 7.78, 0.00, 0.00
2758, 7.97, 7.97, 0.00, 0.00
2759, 8.17, 8.17, 0.00, 0.00
2760, 8.52, 8.52, 0.00, 0.00
2761, 7.86, 7.86, 0.00, 0.00
2762, 8.09, 8.09, 0.00, 0.00
2763, 9.23, 9.23, 0.00, 0.00
2764, 9.15, 9.15, 0.00, 0.00
2765, 8.33, 8.33, 0.00, 0.00
2766, 8.22, 8.22, 0.00, 0.00
2767, 7.43, 7.43, 0.00, 0.00
2768, 7.47, 7.47, 0.00, 0.00
2769, 7.90, 7.90, 0.00, 0.00
2770, 7.94, 7.94, 0.00, 0.00
2771, 7.87, 7.87, 0.00, 0.00
2772, 8.29, 8.29, 0.00, 0.00
2773, 6.96, 6.96, 0.00, 0.00
2774, 7.19, 7.19, 0.00, 0.00
2775, 7.00, 7.00, 0.00, 0.00
2776, 7.35, 7.35, 0.00, 0.00
2777, 6.45, 6.45, 0.00, 0.00
2778, 7.14, 7.14, 0.00, 0.00
2779, 6.91, 6.91, 0.00, 0.00
2780, 6.85, 6.85, 0.00, 0.00
2781, 7.11, 7.11, 0.00, 0.00
2782, 6.71, 6.71, 0.00, 0.00
2783, 6.96, 6.96, 0.00, 0.00
2784, 6.56, 6.56, 0.00, 0.00
2785, 7.31, 7.31, 0.00, 0.00
2786, 6.26, 6.26, 0.00, 0.00
2787, 6.95, 6.95, 0.00, 0.00
2788, 6.91, 6.91, 0.00, 0.00
2789, 7.75, 7.75, 0.00, 0.00
2790, 7.82, 7.82, 0.00, 0.00
2791, 7.23, 7.23, 0.00, 0.00
2792, 7.19, 7.19, 0.00, 0.00
2793, 7.08, 7.08, 0.00, 0.00
2794, 6.73, 6.73, 0.00, 0.00
2795, 6.82, 6.82, 0.00, 0.00
2796, 6.83, 6.83, 0.00, 0.00
2797, 6.49, 6.49, 0.00, 0.00
2798, 7.20, 7.20, 0.00, 0.00
2799, 7.28, 7.28, 0.00, 0.00
2800, 7.23, 7.23, 0.00, 0.00
2801, 6.91, 6.91, 0.00, 0.00
2802, 6.65, 6.65, 0.00, 0.00
2803, 6.46, 6.46, 0.00, 0.00
2804, 7.25, 7.25, 0.00, 0.00
2805, 6.65, 6.65, 0.00, 0.00
2806, 7.01, 7.01, 0.00, 0.00
2807, 6.45, 6.45, 0.00, 0.00
2808, 7.22, 7.22, 0.00, 0.00
2809, 6.23, 6.23, 0.00, 0.00
2810, 7.58, 7.58, 0.00, 0.00
2811, 6.75, 6.75, 0.00, 0.00
2812, 7.14, 7.14, 0.00, 0.00
2813, 7.52, 7.52, 0.00, 0.00
2814, 6.91, 6.91, 0.00, 0.00
2815, 7.14, 7.14, 0.00, 0.00
2816, 7.15, 7.15, 0.00, 0.00
2817, 7.04, 7.04, 0.00, 0.00
2818, 6.79, 6.79, 0.00, 0.00
2819, 7.15, 7.15, 0.00, 0.00
2820, 7.01, 7.01, 0.00, 0.00
2821, 7.69, 7.69, 0.00, 0.00
2822, 7.91, 7.91, 0.00, 0.00
2823, 6.48, 6.48, 0.00, 0.00
2824, 6.72, 6.72, 0.00, 0.00
2825, 7.41, 7.41, 0.00, 0.00
2826, 7.35, 7.35, 0.00, 0.00
2827, 6.71, 6.71, 0.00, 0.00
2828, 6.53, 6.53, 0.00, 0.00
2829, 6.97, 6.97, 0.00, 0.00
2830, 6.53, 6.53, 0.00, 0.00
2831, 7.18, 7.18, 0.00, 0.00
2832, 7.47, 7.47, 0.00, 0.00
2833, 7.20, 7.20, 0.00, 0.00
2834, 7.19, 7.19, 0.00, 0.00
2835, 7.03, 7.03, 0.00, 0.00
2836, 7.45, 7.45, 0.00, 0.00
2837, 7.46, 7.46, 0.00, 0.00
2838, 7.49, 7.49, 0.00, 0.00
2839, 6.69, 6.69, 0.00, 0.00
2840, 7.15, 7.15, 0.00, 0.00
2841, 7.14, 7.14, 0.00, 0.00
2842, 7.32, 7.32, 0.00, 0.00
2843, 7.43, 7.43, 0.00, 0.00
2844, 7.52, 7.52, 0.00, 0.00
2845, 6.94, 6.94, 0.00, 0.00
2846, 7.14, 7.14, 0.00, 0.00
2847, 6.80, 6.80, 0.00, 0.00
2848, 7.25, 7.25, 0.00, 0.00
2849, 6.58, 6.58, 0.00, 0.00
2850, 6.71, 6.71, 0.00, 0.00
2851, 6.91, 6.91, 0.00, 0.00
2852, 6.45, 6.45, 0.00, 0.00
2853, 6.77, 6.77, 0.00, 0.00
2854, 6.87, 6.87, 0.00, 0.00
2855, 7.78, 7.78, 0.00, 0.00
2856, 7.06, 7.06, 0.00, 0.00
2857, 7.29, 7.29, 0.00, 0.00
2858, 7.27, 7.27, 0.00, 0.00
2859, 6.74, 6.74, 0.00, 0.00
2860, 6.87, 6.87, 0.00, 0.00
2861, 7.10, 7.10, 0.00, 0.00
2862, 6.93, 6.93, 0.00, 0.00
2863, 6.70, 6.70, 0.00, 0.00
2864, 6.42, 6.42, 0.00, 0.00
2865, 6.63, 6.63, 0.00, 0.00
2866, 7.12, 7.12, 0.00, 0.00
2867, 7.40, 7.40, 0.00, 0.00
2868, 6.88, 6.88, 0.00, 0.00
2869, 6.63, 6.63, 0.00, 0.00
2870, 6.81, 6.81, 0.00, 0.00
2871, 6.85, 6.85, 0.00, 0.00
2872, 7.44, 7.44, 0.00, 0.00
2873, 7.85, 7.85, 0.00, 0.00
2874, 6.91, 6.91, 0.00, 0.00
2875, 6.43, 6.43, 0.00, 0.00
2876, 6.70, 6.70, 0.00, 0.00
2877, 6.62, 6.62, 0.00, 0.00
2878, 6.57, 6.57, 0.00, 0.00
2879, 7.32, 7.32, 0.00, 0.00
2880, 6.80, 6.80, 0.00, 0.00
2881, 7.30, 7.30, 0.00, 0.00
2882, 6.96, 6.96, 0.00, 0.00
2883, 7.14, 7.14, 0.00, 0.00
2884, 6.77, 6.77, 0.00, 0.00
2885, 6.88, 6.88, 0.00, 0.00
2886, 7.23, 7.23, 0.00, 0.00
2887, 6.99, 6.99, 0.00, 0.00
2888, 6.69, 6.69, 0.00, 0.00
2889, 6.70, 6.70, 0.00, 0.00
2890, 6.61, 6.61, 0.00, 0.00
2891, 6.37, 6.37, 0.00, 0.00
2892, 7.08, 7.08, 0.00, 0.00
2893, 6.63, 6.63, 0.00, 0.00
2894, 6.82, 6.82, 0.00, 0.00
2895, 6.83, 6.83, 0.00, 0.00
2896, 6.83, 6.83, 0.00, 0.00
2897, 6.57, 6.57, 0.00, 0.00
2898, 6.92, 6.92, 0.00, 0.00
2899, 6.86, 6.86, 0.00, 0.00
2900, 8.94, 8.94, 0.00, 0.00
2901, 7.38, 7.38, 0.00, 0.00
2902, 6.67, 6.67, 0.00, 0.00
2903, 6.61, 6.61, 0.00, 0.00
2904, 6.86, 6.86, 0.00, 0.00
2905, 6.79, 6.79, 0.00, 0.00
2906, 7.45, 7.45, 0.00, 0.00
2907, 6.62, 6.62, 0.00, 0.00
2908, 6.74, 6.74, 0.00, 0.00
2909, 7.67, 7.67, 0.00, 0.00
2910, 7.28, 7.28, 0.00, 0.00
2911, 6.86, 6.86, 0.00, 0.00
2912, 6.84, 6.84, 0.00, 0.00
2913, 7.41, 7.41, 0.00, 0.00
2914, 7.17, 7.17, 0.00, 0.00
2915, 7.03, 7.03, 0.00, 0.00
2916, 7.22, 7.22, 0.00, 0.00
2917, 7.60, 7.60, 0.00, 0.00
2918, 7.43, 7.43, 0.00, 0.00
2919, 7.21, 7.21, 0.00, 0.00
2920, 6.75, 6.75, 0.00, 0.00
2921, 7.11, 7.11, 0.00, 0.00
2922, 6.64, 6.64, 0.00, 0.00
2923, 6.98, 6.98, 0.00, 0.00
2924, 6.61, 6.61, 0.00, 0.00
2925, 6.57, 6.57, 0.00, 0.00
2926, 6.74, 6.74, 0.00, 0.00
2927, 6.57, 6.57, 0.00, 0.00
2928, 7.86, 7.86, 0.00, 0.00
2929, 6.96, 6.96, 0.00, 0.00
2930, 7.01, 7.01, 0.00, 0.00
2931, 6.94, 6.94, 0.00, 0.00
2932, 6.87, 6.87, 0.00, 0.00
2933, 6.99, 6.99, 0.00, 0.00
2934, 6.75, 6.75, 0.00, 0.00
2935, 6.54, 6.54, 0.00, 0.00
2936, 6.47, 6.47, 0.00, 0.00
2937, 7.50, 7.50, 0.00, 0.00
2938, 6.77, 6.77, 0.00, 0.00
2939, 7.25, 7.25, 0.00, 0.00
2940, 6.94, 6.94, 0.00, 0.00
2941, 6.75, 6.75, 0.00, 0.00
2942, 6.81, 6.81, 0.00, 0.00
2943, 6.72, 6.72, 0.00, 0.00
2944, 7.14, 7.14, 0.00, 0.00
2945, 6.75, 6.75, 0.00, 0.00
2946, 6.87, 6.87, 0.00, 0.00
2947, 6.71, 6.71, 0.00, 0.00
2948, 6.61, 6.61, 0.00, 0.00
2949, 6.83, 6.83, 0.00, 0.00
2950, 6.68, 6.68, 0.00, 0.00
2951, 6.80, 6.80, 0.00, 0.00
2952, 6.76, 6.76, 0.00, 0.00
2953, 6.85, 6.85, 0.00, 0.00
2954, 6.50, 6.50, 0.00, 0.00
2955, 6.83, 6.83, 0.00, 0.00
2956, 6.75, 6.75, 0.00, 0.00
2957, 6.93, 6.93, 0.00, 0.00
2958, 7.06, 7.06, 0.00, 0.00
2959, 6.73, 6.73, 0.00, 0.00
2960, 6.82, 6.82, 0.00, 0.00
2961, 6.53, 6.53, 0.00, 0.00
2962, 6.44, 6.44, 0.00, 0.00
2963, 7.73, 7.73, 0.00, 0.00
2964, 6.40, 6.40, 0.00, 0.00
2965, 7.32, 7.32, 0.00, 0.00
2966, 6.35, 6.35, 0.00, 0.00
2967, 6.92, 6.92, 0.00, 0.00
2968, 6.46, 6.46, 0.00, 0.00
2969, 6.91, 6.91, 0.00, 0.00
2970, 6.51, 6.51, 0.00, 0.00
2971, 6.45, 6.45, 0.00, 0.00
2972, 6.59, 6.59, 0.00, 0.00
2973, 7.32, 7.32, 0.00, 0.00
2974, 6.69, 6.69, 0.00, 0.00
2975, 6.55, 6.55, 0.00, 0.00
2976, 6.78, 6.78, 0.00, 0.00
2977, 6.81, 6.81, 0.00, 0.00
2978, 7.00, 7.00, 0.00, 0.00
2979, 7.29, 7.29, 0.00, 0.00
2980, 6.90, 6.90, 0.00, 0.00
2981, 7.30, 7.30, 0.00, 0.00
2982, 7.14, 7.14, 0.00, 0.00
2983, 6.69, 6.69, 0.00, 0.00
2984, 6.99, 6.99, 0.00, 0.00
2985, 6.48, 6.48, 0.00, 0.00
2986, 6.53, 6.53, 0.00, 0.00
2987, 6.73, 6.73, 0.00, 0.00
2988, 7.07, 7.07, 0.00, 0.00
2989, 6.56, 6.56, 0.00, 0.00
2990, 7.17, 7.17, 0.00, 0.00
2991, 6.52, 6.52, 0.00, 0.00
2992, 6.88, 6.88, 0.00, 0.00
2993, 6.87, 6.87, 0.00, 0.00
2994, 6.60, 6.60, 0.00, 0.00
2995, 6.73, 6.73, 0.00, 0.00
2996, 6.32, 6.32, 0.00, 0.00
2997, 7.10, 7.10, 0.00, 0.00
2998, 6.87, 6.87, 0.00, 0.00
2999, 6.76, 6.76, 0.00, 0.00
3000, 6.88, 6.88, 0.00, 0.00
3001, 7.01, 7.01, 0.00, 0.00
3002, 6.88, 6.88, 0.00, 0.00
3003, 6.85, 6.85, 0.00, 0.00
3004, 6.61, 6.61, 0.00, 0.00
3005, 7.06, 7.06, 0.00, 0.00
3006, 6.47, 6.47, 0.00, 0.00
3007, 6.60, 6.60, 0.00, 0.00
3008, 7.06, 7.06, 0.00, 0.00
3009, 6.88, 6.88, 0.00, 0.00
3010, 7.42, 7.42, 0.00, 0.00
3011, 7.33, 7.33, 0.00, 0.00
3012, 7.29, 7.29, 0.00, 0.00
3013, 7.31, 7.31, 0.00, 0.00
3014, 7.59, 7.59, 0.00, 0.00
3015, 7.54, 7.54, 0.00, 0.00
3016, 7.07, 7.07, 0.00, 0.00
3017, 6.90, 6.90, 0.00, 0.00
3018, 7.25, 7.25, 0.00, 0.00
3019, 7.54, 7.54, 0.00, 0.00
3020, 7.36, 7.36, 0.00, 0.00
3021, 7.22, 7.22, 0.00, 0.00
3022, 6.80, 6.80, 0.00, 0.00
3023, 6.76, 6.76, 0.00, 0.00
3024, 6.69, 6.69, 0.00, 0.00
3025, 6.50, 6.50, 0.00, 0.00
3026, 6.89, 6.89, 0.00, 0.00
3027, 7.12, 7.12, 0.00, 0.00
3028, 6.66, 6.66, 0.00, 0.00
3029, 7.04, 7.04, 0.00, 0.00
3030, 7.15, 7.15, 0.00, 0.00
3031, 6.65, 6.65, 0.00, 0.00
3032, 6.79, 6.79, 0.00, 0.00
3033, 6.57, 6.57, 0.00, 0.00
3034, 6.85, 6.85, 0.00, 0.00
3035, 6.68, 6.68, 0.00, 0.00
3036, 6.96, 6.96, 0.00, 0.00
3037, 7.43, 7.43, 0.00, 0.00
3038, 7.04, 7.04, 0.00, 0.00
3039, 6.55, 6.55, 0.00, 0.00
3040, 6.58, 6.58, 0.00, 0.00
3041, 7.72, 7.72, 0.00, 0.00
3042, 7.22, 7.22, 0.00, 0.00
3043, 6.86, 6.86, 0.00, 0.00
3044, 6.94, 6.94, 0.00, 0.00
3045, 7.19, 7.19, 0.00, 0.00
3046, 7.08, 7.08, 0.00, 0.00
3047, 7.24, 7.24, 0.00, 0.00
3048, 6.88, 6.88, 0.00, 0.00
3049, 7.01, 7.01, 0.00, 0.00
3050, 6.80, 6.80, 0.00, 0.00
3051, 6.73, 6.73, 0.00, 0.00
3052, 6.78, 6.78, 0.00, 0.00
3053, 6.98, 6.98, 0.00, 0.00
3054, 7.40, 7.40, 0.00, 0.00
3055, 6.81, 6.81, 0.00, 0.00
3056, 6.95, 6.95, 0.00, 0.00
3057, 6.93, 6.93, 0.00, 0.00
3058, 6.80, 6.80, 0.00, 0.00
3059, 6.65, 6.65, 0.00, 0.00
3060, 6.93, 6.93, 0.00, 0.00
3061, 6.95, 6.95, 0.00, 0.00
3062, 6.85, 6.85, 0.00, 0.00
3063, 7.35, 7.35, 0.00, 0.00
3064, 6.98, 6.98, 0.00, 0.00
3065, 6.41, 6.41, 0.00, 0.00
3066, 7.16, 7.16, 0.00, 0.00
3067, 6.88, 6.88, 0.00, 0.00
3068, 7.04, 7.04, 0.00, 0.00
3069, 6.82, 6.82, 0.00, 0.00
3070, 6.76, 6.76, 0.00, 0.00
3071, 6.74, 6.74, 0.00, 0.00
3072, 6.82, 6.82, 0.00, 0.00
3073, 7.18, 7.18, 0.00, 0.00
3074, 6.88, 6.88, 0.00, 0.00
3075, 6.66, 6.66, 0.00, 0.00
3076, 7.02, 7.02, 0.00, 0.00
3077, 7.63, 7.63, 0.00, 0.00
3078, 6.92, 6.92, 0.00, 0.00
3079, 6.85, 6.85, 0.00, 0.00
3080, 6.89, 6.89, 0.00, 0.00
3081, 6.64, 6.64, 0.00, 0.00
3082, 6.91, 6.91, 0.00, 0.00
3083, 6.93, 6.93, 0.00, 0.00
3084, 7.39, 7.39, 0.00, 0.00
3085, 6.67, 6.67, 0.00, 0.00
3086, 6.87, 6.87, 0.00, 0.00
3087, 7.02, 7.02, 0.00, 0.00
3088, 6.75, 6.75, 0.00, 0.00
3089, 6.56, 6.56, 0.00, 0.00
3090, 6.71, 6.71, 0.00, 0.00
3091, 6.54, 6.54, 0.00, 0.00
3092, 7.18, 7.18, 0.00, 0.00
3093, 7.24, 7.24, 0.00, 0.00
3094, 6.83, 6.83, 0.00, 0.00
3095, 6.57, 6.57, 0.00, 0.00
3096, 7.14, 7.14, 0.00, 0.00
3097, 6.35, 6.35, 0.00, 0.00
3098, 6.92, 6.92, 0.00, 0.00
3099, 6.81, 6.81, 0.00, 0.00
3100, 6.90, 6.90, 0.00, 0.00
3101, 6.96, 6.96, 0.00, 0.00
3102, 7.57, 7.57, 0.00, 0.00
3103, 7.23, 7.23, 0.00, 0.00
3104, 6.82, 6.82, 0.00, 0.00
3105, 6.73, 6.73, 0.00, 0.00
3106, 6.90, 6.90, 0.00, 0.00
3107, 7.26, 7.26, 0.00, 0.00
3108, 6.66, 6.66, 0.00, 0.00
3109, 7.72, 7.72, 0.00, 0.00
3110, 6.94, 6.94, 0.00, 0.00
3111, 6.76, 6.76, 0.00, 0.00
3112, 8.06, 8.06, 0.00, 0.00
3113, 7.16, 7.16, 0.00, 0.00
3114, 7.18, 7.18, 0.00, 0.00
3115, 7.11, 7.11, 0.00, 0.00
3116, 7.04, 7.04, 0.00, 0.00
3117, 6.85, 6.85, 0.00, 0.00
3118, 6.81, 6.81, 0.00, 0.00
3119, 6.65, 6.65, 0.00, 0.00
3120, 7.05, 7.05, 0.00, 0.00
3121, 6.85, 6.85, 0.00, 0.00
3122, 6.69, 6.69, 0.00, 0.00
3123, 6.83, 6.83, 0.00, 0.00
3124, 6.64, 6.64, 0.00, 0.00
3125, 7.05, 7.05, 0.00, 0.00
3126, 7.27, 7.27, 0.00, 0.00
3127, 6.93, 6.93, 0.00, 0.00
3128, 6.49, 6.49, 0.00, 0.00
3129, 6.86, 6.86, 0.00, 0.00
3130, 6.96, 6.96, 0.00, 0.00
3131, 6.90, 6.90, 0.00, 0.00
3132, 7.50, 7.50, 0.00, 0.00
3133, 6.88, 6.88, 0.00, 0.00
3134, 6.52, 6.52, 0.00, 0.00
3135, 6.73, 6.73, 0.00, 0.00
3136, 6.77, 6.77, 0.00, 0.00
3137, 6.62, 6.62, 0.00, 0.00
3138, 7.87, 7.87, 0.00, 0.00
3139, 6.60, 6.60, 0.00, 0.00
3140, 6.44, 6.44, 0.00, 0.00
3141, 6.35, 6.35, 0.00, 0.00
3142, 6.59, 6.59, 0.00, 0.00
3143, 6.93, 6.93, 0.00, 0.00
3144, 6.51, 6.51, 0.00, 0.00
3145, 6.56, 6.56, 0.00, 0.00
3146, 6.69, 6.69, 0.00, 0.00
3147, 6.78, 6.78, 0.00, 0.00
3148, 6.59, 6.59, 0.00, 0.00
3149, 6.55, 6.55, 0.00, 0.00
3150, 6.66, 6.66, 0.00, 0.00
3151, 6.57, 6.57, 0.00, 0.00
3152, 6.44, 6.44, 0.00, 0.00
3153, 6.79, 6.79, 0.00, 0.00
3154, 6.84, 6.84, 0.00, 0.00
3155, 7.97, 7.97, 0.00, 0.00
3156, 6.48, 6.48, 0.00, 0.00
3157, 6.56, 6.56, 0.00, 0.00
3158, 6.80, 6.80, 0.00, 0.00
3159, 6.56, 6.56, 0.00, 0.00
3160, 7.15, 7.15, 0.00, 0.00
3161, 7.18, 7.18, 0.00, 0.00
3162, 7.27, 7.27, 0.00, 0.00
3163, 6.60, 6.60, 0.00, 0.00
3164, 6.94, 6.94, 0.00, 0.00
3165, 6.63, 6.63, 0.00, 0.00
3166, 7.03, 7.03, 0.00, 0.00
3167, 6.84, 6.84, 0.00, 0.00
3168, 6.86, 6.86, 0.00, 0.00
3169, 6.98, 6.98, 0.00, 0.00
3170, 6.73, 6.73, 0.00, 0.00
3171, 6.80, 6.80, 0.00, 0.00
3172, 6.85, 6.85, 0.00, 0.00
3173, 6.82, 6.82, 0.00, 0.00
3174, 6.50, 6.50, 0.00, 0.00
3175, 6.66, 6.66, 0.00, 0.00
3176, 7.02, 7.02, 0.00, 0.00
3177, 6.58, 6.58, 0.00, 0.00
3178, 6.76, 6.76, 0.00, 0.00
3179, 7.13, 7.13, 0.00, 0.00
3180, 6.99, 6.99, 0.00, 0.00
3181, 6.70, 6.70, 0.00, 0.00
3182, 7.57, 7.57, 0.00, 0.00
3183, 6.36, 6.36, 0.00, 0.00
3184, 6.61, 6.61, 0.00, 0.00
3185, 6.51, 6.51, 0.00, 0.00
3186, 7.51, 7.51, 0.00, 0.00
3187, 7.99, 7.99, 0.00, 0.00
3188, 7.68, 7.68, 0.00, 0.00
3189, 7.11, 7.11, 0.00, 0.00
3190, 8.06, 8.06, 0.00, 0.00
3191, 6.80, 6.80, 0.00, 0.00
3192, 7.25, 7.25, 0.00, 0.00
3193, 6.50, 6.50, 0.00, 0.00
3194, 7.09, 7.09, 0.00, 0.00
3195, 6.47, 6.47, 0.00, 0.00
3196, 6.72, 6.72, 0.00, 0.00
3197, 6.86, 6.86, 0.00, 0.00
3198, 6.70, 6.70, 0.00, 0.00
